price,bedrooms,bathrooms,square_feet,amenities_count,pets_allowed_bin,state,cityname,latitude,longitude
2370.0,2.0,2.0,1090,2,0,CA,Irvine,33.6927,-117.8193
964.0,2.0,2.0,924,12,1,VA,Petersburg,37.1386,-77.3919
1119.0,2.0,2.0,1154,12,1,VA,Petersburg,37.1386,-77.3919
1419.0,2.0,2.0,1060,14,1,VA,Glen Allen,37.7172,-77.5767
845.0,2.0,2.0,1070,7,0,LA,Baton Rouge,30.4866,-91.151
829.0,3.0,1.0,1003,3,0,OH,Columbus,39.8939,-82.9541
2182.0,2.0,2.0,934,7,0,CA,Irvine,33.6881,-117.7878
2078.0,2.0,1.0,853,7,0,CA,Irvine,33.6881,-117.7878
899.0,1.0,1.0,686,5,1,NV,Las Vegas,36.2069,-115.2253
1539.0,3.0,2.0,1300,14,1,VA,Glen Allen,37.7172,-77.5767
1765.0,2.0,1.0,830,0,0,MA,Lynn,42.4726,-70.9543
1100.0,1.0,1.0,732,1,0,LA,Zachary,30.6554,-91.1346
1399.0,2.0,2.0,1085,0,1,LA,Zachary,30.6554,-91.1346
1880.0,3.0,1.0,1235,1,0,CO,Parker,39.5163,-104.6626
799.0,1.0,1.0,883,0,1,VA,Petersburg,37.2139,-77.4557
1114.0,2.0,2.0,897,4,1,NV,Las Vegas,36.183,-115.1629
923.0,1.0,1.0,621,4,0,NV,Las Vegas,36.183,-115.1629
895.0,1.0,1.0,600,6,1,VA,Charlottesville,38.0346,-78.518
850.0,1.0,1.0,760,0,1,VA,Petersburg,37.2139,-77.4557
1650.0,3.0,1.0,1000,3,0,MA,Lynn,42.4726,-70.9543
2530.0,2.0,2.0,1080,0,0,CA,Irvine,33.6248,-117.7964
2000.0,3.0,3.0,1677,5,0,FL,Naples,26.1872,-81.763
1595.0,1.0,1.0,602,6,0,MA,Winchester,42.4525,-71.1475
2149.0,2.0,2.0,1074,4,0,MA,Wilmington,42.5578,-71.1728
3500.0,3.0,2.5,1333,5,0,CA,Irvine,33.6248,-117.7964
1675.0,2.0,2.0,1226,4,0,FL,Naples,26.1872,-81.763
1814.0,1.0,1.0,779,5,0,MA,Wilmington,42.5578,-71.1728
1295.0,2.0,2.0,850,1,0,FL,Naples,26.1584,-81.7343
1890.0,2.0,2.0,1150,2,0,CO,Parker,39.4732,-104.7688
1930.0,1.0,1.0,815,4,0,MA,Wilmington,42.5578,-71.1728
925.0,1.0,1.0,711,7,1,LA,Denham Springs,30.4936,-90.9231
4500.0,3.0,2.0,2380,5,0,FL,Naples,26.1584,-81.7343
1638.0,2.0,2.0,1049,3,0,VA,Charlottesville,38.0565,-78.4959
2900.0,2.0,2.0,1488,5,0,FL,Naples,26.1584,-81.7343
870.0,2.0,2.0,1076,7,1,LA,Denham Springs,30.4936,-90.9231
1040.0,2.0,1.0,1200,2,0,OH,Columbus,39.9911,-83.0002
1533.0,1.0,1.0,628,3,0,VA,Charlottesville,38.0565,-78.4959
2240.0,3.0,2.0,1359,2,0,CO,Parker,39.4732,-104.7688
2400.0,2.0,2.0,1027,6,0,MA,Wakefield,42.5014,-71.069
2000.0,4.0,1.0,1050,0,0,OH,Columbus,39.9911,-83.0002
2295.0,4.0,1.0,1200,2,0,MA,Wakefield,42.5014,-71.069
1600.0,1.0,1.0,839,1,0,CA,Wildomar,33.5955,-117.2572
1539.0,2.0,2.0,1381,5,0,TX,Rockwall,32.8993,-96.4121
2215.0,3.0,1.0,1203,1,1,MA,Tewksbury,42.6008,-71.2226
525.0,1.0,1.0,690,7,0,AR,Fayetteville,36.0984,-94.1524
1024.0,1.0,1.0,717,3,0,NV,Las Vegas,36.1127,-115.2113
2171.0,3.0,2.0,1215,5,0,CA,Wildomar,33.5955,-117.2572
1619.0,1.0,1.0,1118,2,0,CO,Littleton,39.546,-104.9175
1800.0,2.0,2.0,1218,6,0,MA,Tewksbury,42.6008,-71.2226
1910.0,2.0,2.0,1018,7,1,CA,Wildomar,33.5955,-117.2572
1328.0,1.0,1.0,753,4,1,TX,Richardson,32.9924,-96.6821
1722.0,2.0,2.0,1036,7,0,CA,Temecula,33.5077,-117.0035
1802.0,2.0,2.0,994,7,0,CA,Temecula,33.5077,-117.0035
844.0,1.0,1.0,650,9,1,VA,Portsmouth,36.8681,-76.3803
12000.0,3.0,2.5,1750,3,0,FL,Naples,26.1402,-81.7982
1517.0,1.0,1.0,707,5,0,CO,Littleton,39.5423,-105.0117
2100.0,2.0,2.0,1097,5,0,MA,Reading,42.5272,-71.1094
775.0,1.0,1.0,624,3,0,NV,Las Vegas,36.1472,-115.1892
725.0,1.0,1.0,600,7,1,NV,Las Vegas,36.1472,-115.1892
900.0,2.0,2.0,1050,3,1,AR,Jonesboro,35.798,-90.7141
3500.0,2.0,2.0,1062,6,0,FL,Naples,26.1402,-81.7982
1245.0,2.0,2.0,1175,6,1,OH,Lancaster,39.7073,-82.6079
845.0,2.0,2.0,983,3,1,AR,Jonesboro,35.798,-90.7141
1245.0,2.0,2.0,1175,6,1,OH,Lancaster,39.7073,-82.6079
1150.0,2.0,1.5,1034,2,0,VA,Stafford,38.4762,-77.5057
736.0,2.0,1.0,763,3,0,AR,Marianna,34.7723,-90.763
637.0,1.0,1.0,653,3,0,AR,Marianna,34.7723,-90.763
435.0,2.0,1.0,720,3,0,AR,Blytheville,36.1867,-94.1288
1125.0,2.0,2.0,975,10,1,VA,Yorktown,37.1223,-76.4484
1354.0,2.0,2.0,1090,3,0,TX,Richardson,32.9924,-96.6821
1315.0,2.0,2.0,950,11,1,VA,Stafford,38.4352,-77.3813
1698.0,2.0,2.0,1316,3,0,CO,Littleton,39.593,-105.1386
710.0,2.0,1.0,670,1,0,OH,Grove City,39.8822,-83.0885
1575.0,1.0,1.0,1243,4,0,MA,Lowell,42.6398,-71.3184
1790.0,3.0,2.0,1214,3,0,TX,Richardson,32.9924,-96.6821
1353.0,2.0,2.0,919,0,1,CO,Littleton,39.593,-105.1386
1625.0,2.0,1.0,825,3,1,MA,Lowell,42.6398,-71.3184
1345.0,2.0,1.0,1031,8,1,TX,Richardson,32.9496,-96.7085
997.0,2.0,1.5,960,8,1,OH,Canal Winchester,39.8251,-82.7936
796.0,2.0,2.0,1050,2,0,AR,Little Rock,34.7463,-92.2894
2478.0,3.0,2.0,1341,2,1,CA,Temecula,33.481,-117.2261
829.0,4.0,1.0,948,0,0,LA,Abbeville,29.9048,-92.1335
770.0,2.0,1.0,816,12,1,NV,Las Vegas,36.1731,-115.1254
805.0,2.0,2.0,960,6,0,LA,Lafayette,30.1591,-92.0272
835.0,1.0,1.0,744,8,1,OH,Canal Winchester,39.8251,-82.7936
1515.0,1.0,1.0,792,3,0,CA,Menifee,33.6798,-117.1895
1123.0,1.0,1.0,739,3,1,NV,North Las Vegas,36.2831,-115.1351
1495.0,1.0,1.0,740,2,1,CA,Menifee,33.6798,-117.1895
1354.0,2.0,2.5,1262,4,0,OH,Canal Winchester,39.8251,-82.7936
974.0,1.0,1.0,751,2,1,NV,North Las Vegas,36.2485,-115.1626
1004.0,1.0,1.0,757,2,1,NV,North Las Vegas,36.2485,-115.1626
645.0,2.0,2.0,981,11,1,AR,Little Rock,34.7606,-92.4435
1450.0,2.0,2.0,1067,2,1,FL,Fort Myers,26.6371,-81.8716
1620.0,2.0,2.0,1089,3,1,CO,Lone Tree,39.5463,-104.8968
1298.0,1.0,1.0,680,4,1,VA,Fredericksburg,38.2923,-77.4911
550.0,1.0,1.0,546,0,1,AR,Little Rock,34.7606,-92.4435
1188.0,2.0,2.0,1122,6,1,NV,North Las Vegas,36.2206,-115.145
1968.0,2.0,2.0,1190,4,1,VA,Fredericksburg,38.2923,-77.4911
1025.0,2.0,1.0,868,5,0,VA,Fredericksburg,38.2923,-77.4911
995.0,1.0,1.0,710,4,0,NV,North Las Vegas,36.2206,-115.145
1054.0,2.0,1.0,1000,1,0,VA,Fredericksburg,38.2923,-77.4911
1333.0,1.0,1.0,875,2,0,VA,Hampton,37.0565,-76.2947
1015.0,2.0,1.0,868,5,0,VA,Fredericksburg,38.2923,-77.4911
793.0,1.0,1.0,708,5,0,AR,Little Rock,34.7606,-92.4435
795.0,2.0,1.5,1004,3,0,LA,Lafayette,30.2091,-92.0647
1500.0,2.0,1.0,837,4,0,VA,Hampton,37.0565,-76.2947
1191.0,2.0,2.5,1300,3,1,OH,Westerville,40.1093,-82.9071
1301.0,2.0,2.0,1123,3,1,NV,Henderson,36.0397,-115.0758
1200.0,2.0,2.0,996,15,0,TX,Lewisville,33.0461,-96.9939
1285.0,2.0,2.0,1123,3,1,NV,Henderson,36.0397,-115.0758
1500.0,1.0,1.5,925,2,0,FL,Estero,26.4408,-81.7893
1225.0,1.0,1.0,690,6,0,CA,Moreno Valley,33.9637,-117.2661
910.0,2.0,1.0,850,3,1,VA,Poquoson,37.1331,-76.3659
2475.0,1.0,1.0,734,3,0,VA,Alexandria,38.8019,-77.0508
895.0,1.0,1.0,877,5,0,LA,Covington,30.4581,-90.1178
2481.0,3.0,2.0,1365,5,0,MA,Billerica,42.5489,-71.2489
955.0,1.0,1.0,828,7,0,LA,Covington,30.4581,-90.1178
2459.0,2.0,2.0,1161,8,1,MA,Andover,42.6484,-71.1615
1913.0,1.0,1.0,901,1,0,MA,Andover,42.6484,-71.1615
1155.0,1.0,1.0,647,2,1,TX,Plano,33.0157,-96.7375
1799.0,1.0,1.0,976,2,1,CO,Englewood,39.6405,-104.9614
2301.0,2.0,2.0,1278,0,1,CO,Englewood,39.6405,-104.9614
1490.0,2.0,2.0,934,3,0,CA,Moreno Valley,33.9086,-117.2386
1100.0,2.0,2.0,889,6,1,TX,Plano,33.0157,-96.7375
2080.0,1.0,1.0,875,5,0,MA,Burlington,42.5085,-71.2011
1315.0,1.0,1.0,703,4,0,CO,Englewood,39.5749,-104.8611
2406.0,2.0,2.0,995,3,1,MA,Burlington,42.5085,-71.2011
1598.0,1.0,1.0,841,2,0,VA,Alexandria,38.8199,-77.1517
1185.0,2.0,2.0,1056,10,1,NV,North Las Vegas,36.2779,-115.1473
1570.0,2.0,2.0,1163,4,0,CO,Englewood,39.5749,-104.8611
2900.0,2.0,2.0,1173,8,0,FL,Fort Myers,26.5103,-81.8321
1286.0,1.0,1.0,834,2,0,TX,Plano,33.0357,-96.6757
1610.0,1.0,1.0,707,2,0,VA,Alexandria,38.8363,-77.128
2231.0,1.0,1.0,822,14,1,MA,Woburn,42.4849,-71.1568
1415.0,2.0,2.0,1106,13,1,TX,Mckinney,33.1659,-96.5979
695.0,2.0,1.5,1000,0,0,VA,Newport News,36.8961,-76.255
1350.0,1.0,1.0,740,3,1,CA,Lake Elsinore,33.6616,-117.278
950.0,3.0,2.0,1090,7,1,NV,North Las Vegas,36.2119,-115.1261
1108.0,1.0,1.0,738,3,1,TX,Mckinney,33.1659,-96.5979
575.0,1.0,1.0,528,2,1,NV,Laughlin,35.14,-114.6229
1700.0,1.0,1.0,634,1,0,LA,New Orleans,29.9438,-90.0833
1595.0,3.0,2.5,1994,9,0,VA,Newport News,36.8961,-76.255
995.0,1.0,1.0,500,0,1,CO,Englewood,39.649,-104.9809
949.0,2.0,2.0,1187,2,1,OH,Blacklick,40.0111,-82.8098
1691.0,3.0,2.0,1368,0,0,TX,Mckinney,33.1693,-96.6902
985.0,1.0,1.0,702,5,1,NV,Henderson,36.0614,-115.0559
1650.0,3.0,1.0,1100,1,0,MA,Marlborough,42.3467,-71.5502
775.0,1.0,1.0,838,1,0,LA,Harvey,29.8798,-90.068
1525.0,1.0,1.0,764,2,0,CO,Castle Rock,39.4483,-104.8658
1540.0,2.0,1.0,955,3,1,TX,Mckinney,33.1693,-96.6902
1375.0,1.0,1.0,657,11,0,MA,Hudson,42.3908,-71.5581
1200.0,2.0,2.0,1035,7,0,NV,Henderson,36.0614,-115.0559
910.0,1.0,1.0,835,5,0,VA,Norfolk,36.9161,-76.2193
1125.0,1.0,1.0,830,2,1,TX,Mckinney,33.1693,-96.6902
674.0,2.0,1.0,857,1,0,LA,Gretna,29.8886,-90.0307
1550.0,1.0,1.0,864,1,1,CO,Castle Rock,39.4483,-104.8658
850.0,2.0,2.0,1037,3,0,ND,Tioga,48.3874,-102.9715
850.0,2.0,2.0,1037,3,0,ND,Tioga,48.3874,-102.9715
750.0,2.0,1.0,857,1,0,LA,Gretna,29.8886,-90.0307
2023.0,2.0,1.0,984,8,1,VA,Alexandria,38.8357,-77.0655
1970.0,2.0,2.0,778,1,0,VA,Alexandria,38.8171,-77.1221
1230.0,3.0,2.0,1040,7,1,VA,Norfolk,36.9161,-76.2193
1290.0,1.0,1.0,774,3,0,NV,Henderson,36.0115,-115.0497
2235.0,2.0,2.0,1018,1,1,VA,Alexandria,38.8171,-77.1221
1638.0,2.0,2.0,1123,5,0,NV,Henderson,36.0115,-115.0497
1300.0,2.0,1.0,903,8,1,AZ,Flagstaff,35.1825,-111.6031
1770.0,2.0,2.0,972,1,0,CA,Riverside,33.9199,-117.4867
1580.0,1.0,1.0,777,9,1,CA,Riverside,33.9199,-117.4867
600.0,1.0,1.0,728,4,0,ND,Williston,48.4169,-103.8239
1801.0,2.0,2.0,1132,1,0,VA,Alexandria,38.8171,-77.1221
1965.0,2.0,2.0,1005,3,0,MA,Framingham,42.2919,-71.4269
750.0,2.0,1.0,970,2,0,ND,Minot,48.2669,-101.3107
1440.0,2.0,2.0,1192,1,1,VA,Norfolk,36.8532,-76.2902
1330.0,2.0,1.0,900,3,0,TX,Lewisville,33.0775,-97.0493
700.0,2.0,1.0,941,1,0,KY,Bowling Green,37.0162,-86.4612
1375.0,2.0,2.0,1082,5,0,FL,Davenport,28.2515,-81.6002
795.0,2.0,1.0,935,6,0,ND,Minot,48.2669,-101.3107
1425.0,1.0,1.0,800,3,0,MA,Framingham,42.2919,-71.4269
1035.0,3.0,2.0,1227,4,0,ND,Minot,48.2669,-101.3107
710.0,2.0,1.0,675,5,0,AZ,Tucson,32.081,-111.0958
1380.0,3.0,1.0,635,1,1,CO,Broomfield,39.9619,-105.0148
2320.0,1.0,1.0,763,3,0,CA,Riverside,33.9938,-117.3678
2683.0,2.0,2.0,910,2,0,CO,Commerce City,39.8312,-104.8942
2046.0,2.0,2.0,1140,4,0,KY,Newport,39.0202,-84.4402
945.0,2.0,2.0,964,2,1,ND,Minot,48.2329,-101.2953
1286.0,2.0,2.0,1123,0,0,NE,Lincoln,40.7513,-96.6479
1503.0,2.0,2.0,1290,4,0,TX,Irving,32.9186,-96.9714
995.0,1.0,1.0,650,4,0,KY,Fort Thomas,39.0914,-84.4958
2280.0,2.0,2.0,1134,2,0,VA,Alexandria,38.8282,-77.0855
1329.0,1.0,1.0,688,9,0,CO,Broomfield,39.8828,-105.1065
1150.0,2.0,2.0,1195,8,0,ND,Dickinson,46.882,-102.7862
1100.0,2.0,1.5,885,11,1,KY,Newport,39.0831,-84.4841
1610.0,2.0,2.0,900,1,1,CA,San Bernardino,34.1856,-117.3412
1395.0,2.0,2.0,1100,13,1,TX,Irving,32.9186,-96.9714
654.0,4.0,2.5,1480,4,0,FL,Lake Wales,27.9025,-81.5807
1000.0,1.0,1.0,835,11,1,NE,Lincoln,40.7513,-96.6479
1539.0,2.0,2.0,1167,1,0,VA,Norfolk,36.8592,-76.2672
2005.0,1.0,1.0,720,4,0,VA,Alexandria,38.8184,-77.0639
1215.0,3.0,2.0,1226,6,0,KY,Florence,38.9885,-84.6468
1285.0,2.0,2.0,1338,14,1,KY,Florence,38.9885,-84.6468
1135.0,1.0,1.0,1271,0,0,ND,Mandan,46.8296,-100.8908
1205.0,2.0,2.0,965,1,0,AZ,Tucson,32.3544,-111.0437
1500.0,3.0,2.0,1488,9,1,TX,Irving,32.8471,-96.9648
1775.0,2.0,2.0,1045,7,1,CO,Broomfield,39.9347,-105.0766
845.0,1.0,1.0,832,5,0,NE,Lincoln,40.7857,-96.6522
870.0,1.0,1.0,1016,7,0,ND,Bismarck,46.863,-100.7686
1095.0,2.0,2.0,1200,2,0,VA,Norfolk,36.8543,-76.2135
905.0,2.0,2.0,941,2,1,NE,Lincoln,40.7857,-96.6522
800.0,1.0,1.0,856,6,1,NE,Lincoln,40.7857,-96.6522
999.0,1.0,1.0,1000,4,0,VA,Norfolk,36.8543,-76.2135
1066.0,2.0,2.0,978,7,1,TX,Irving,32.8471,-96.9648
1054.0,2.0,2.0,1045,0,0,KY,Covington,39.0715,-84.5279
840.0,2.0,1.0,878,10,1,AZ,Tucson,32.2428,-110.9462
899.0,1.0,1.0,696,0,0,TX,Irving,32.8254,-96.955
650.0,2.0,1.0,775,1,1,NE,Lincoln,40.8229,-96.6768
1580.0,1.0,1.0,635,8,0,MA,Shrewsbury,42.2852,-71.7223
801.0,2.0,1.0,950,6,0,CA,Victorville,34.5103,-117.3184
1590.0,2.0,1.0,950,4,0,MA,Shrewsbury,42.2852,-71.7223
535.0,1.0,1.0,469,8,1,AZ,Tucson,32.2428,-110.9462
589.0,1.0,1.0,506,7,0,AZ,Tucson,32.2428,-110.9462
947.0,1.0,1.0,720,13,1,CO,Aurora,39.6931,-104.7857
920.0,1.0,1.0,612,2,0,TX,Irving,32.8254,-96.955
1895.0,2.0,2.0,972,12,1,VA,Arlington,38.8431,-77.092
920.0,1.0,1.0,732,12,1,TX,Irving,32.8254,-96.955
1355.0,3.0,2.0,1247,6,1,VA,Virginia Beach,36.8816,-76.0015
975.0,2.0,2.0,905,9,1,NE,Omaha,41.2635,-96.1181
1120.0,2.0,2.0,951,4,0,TX,Irving,32.8254,-96.955
1186.0,2.0,2.0,1182,3,1,FL,Pinellas Park,27.8597,-82.7061
2005.0,1.0,1.0,717,3,1,VA,Arlington,38.8431,-77.092
1450.0,2.0,2.0,1001,6,1,TX,Lewisville,33.0502,-96.9987
1785.0,3.0,2.0,1417,2,0,ND,Grand Forks,47.9288,-97.0717
900.0,2.0,2.0,977,4,0,NE,Omaha,41.2635,-96.1181
1211.0,1.0,1.0,593,6,1,TX,Lewisville,33.0502,-96.9987
1075.0,2.0,1.5,1184,4,0,NE,Omaha,41.2635,-96.1181
1315.0,2.0,2.0,1045,1,0,TX,Lewisville,33.0502,-96.9987
875.0,1.0,1.0,501,5,0,FL,Largo,27.8786,-82.8268
800.0,2.0,2.0,1093,3,1,NE,Omaha,41.2361,-96.1148
1555.0,2.0,1.0,435,2,1,VA,Arlington,38.8609,-77.1028
1775.0,3.0,2.0,1263,1,0,CO,Aurora,39.6243,-104.7904
535.0,1.0,1.0,447,1,0,AZ,Tucson,32.2728,-110.8292
1176.0,2.0,2.0,1035,3,1,AZ,Tucson,32.2728,-110.8292
1205.0,2.0,2.0,922,1,1,AZ,Tucson,32.2728,-110.8292
625.0,1.0,1.0,520,1,0,NE,Omaha,41.2982,-96.053
905.0,3.0,2.0,645,2,0,VA,Virginia Beach,36.7878,-76.0767
1710.0,1.0,1.0,799,2,1,VA,Arlington,38.8723,-77.1157
810.0,2.0,2.0,900,5,0,AZ,Tucson,32.2141,-110.883
1475.0,2.0,2.0,988,2,0,TX,Grand Prairie,32.6791,-97.0109
1165.0,1.0,1.0,765,0,1,FL,Clearwater,27.9741,-82.7461
1420.0,2.0,1.0,900,2,0,TX,Grand Prairie,32.6791,-97.0109
799.0,1.0,1.0,408,2,0,MA,Springfield,42.1088,-72.5522
765.0,1.0,1.0,711,2,0,FL,Clearwater,27.938,-82.7462
1113.0,1.0,1.0,750,2,1,TX,Grand Prairie,32.6791,-97.0109
905.0,1.0,1.0,750,8,1,FL,Clearwater,27.938,-82.7462
639.0,1.0,1.0,726,7,1,AZ,Tucson,32.2142,-110.8292
923.0,2.0,2.0,974,6,0,KY,Lexington,37.9995,-84.5308
1100.0,2.0,2.0,1120,5,0,ND,Fargo,46.8941,-96.7987
900.0,2.0,2.0,1080,2,0,AZ,Tucson,32.2142,-110.8292
915.0,1.0,1.0,778,13,1,NE,La Vista,41.1839,-96.0308
2220.0,1.0,1.0,834,4,1,VA,Arlington,38.8863,-77.0977
1216.0,1.0,1.0,784,4,1,VA,Temperanceville,37.8946,-75.5594
2919.0,2.0,2.0,1100,3,0,VA,Arlington,38.8863,-77.0977
1386.0,2.0,2.0,1042,6,0,VA,Virginia Beach,36.8961,-76.255
820.0,2.0,1.0,845,8,1,KY,Lexington,38.0005,-84.4783
1095.0,1.0,1.0,632,2,1,VA,Suffolk,36.8497,-76.4794
1463.0,2.0,2.0,949,8,1,VA,Woodbridge,38.678,-77.3152
1414.0,2.0,2.0,1040,5,0,FL,Saint Petersburg,27.8761,-82.6481
795.0,1.0,1.0,697,8,1,NE,Bellevue,41.1121,-95.9574
871.0,1.0,1.0,750,2,1,NE,Bellevue,41.1121,-95.9574
1365.0,2.0,2.0,1300,4,1,VA,Chesapeake,36.8139,-76.2404
1716.0,3.0,2.0,1313,0,1,AZ,Marana,32.4497,-111.1062
1252.0,2.0,2.0,1185,3,1,KY,Louisville,38.163,-85.5213
560.0,1.0,1.0,471,0,0,AZ,Sierra Vista,31.529,-110.2588
910.0,2.0,1.0,871,13,1,AZ,Sierra Vista,31.529,-110.2588
1549.0,2.0,2.0,1040,3,0,FL,Saint Petersburg,27.8761,-82.6481
1575.0,3.0,1.0,1000,0,0,VA,Woodbridge,38.6301,-77.2726
1290.0,2.0,2.0,1123,6,1,TX,Garland,32.9677,-96.6615
1220.0,2.0,2.0,983,5,1,NC,Asheville,35.6358,-82.5585
1730.0,1.0,1.0,733,17,1,VA,Vienna,38.9266,-77.2624
1237.0,1.0,1.0,971,5,0,KY,Louisville,38.2652,-85.4929
1499.0,3.0,2.0,1232,0,0,AZ,Goodyear,33.4811,-112.3545
2380.0,2.0,2.0,1388,2,0,GA,Atlanta,33.7848,-84.3922
1075.0,2.0,2.0,1092,1,0,KY,Louisville,38.3024,-85.5836
1647.0,2.0,1.0,1039,0,1,VA,Vienna,38.8997,-77.2909
1047.0,1.0,1.0,796,10,1,AZ,Avondale,33.4802,-111.3066
1229.0,1.0,1.0,832,10,0,VA,Chesapeake,36.7434,-76.2257
750.0,1.0,1.0,615,0,1,NE,Omaha,41.241,-95.9639
1745.0,1.0,1.0,710,2,0,VA,Vienna,38.8967,-77.2551
1325.0,1.0,1.0,589,3,0,CA,Palm Springs,33.8556,-116.5643
1299.0,2.0,2.0,910,3,1,KY,Louisville,38.2559,-85.514
1309.0,2.0,1.0,1016,4,0,GA,Atlanta,33.7757,-84.399
1005.0,1.0,1.0,460,4,0,CA,Palm Springs,33.8556,-116.5643
1220.0,2.0,2.0,967,1,1,VA,Henrico,37.6322,-77.5452
1169.0,1.0,1.0,851,4,0,GA,Atlanta,33.7311,-84.4096
1943.0,2.0,1.5,980,6,1,VA,Springfield,38.7464,-77.2371
1225.0,2.0,1.0,945,3,1,VA,Henrico,37.6322,-77.5452
1299.0,2.0,2.0,910,3,1,KY,Louisville,38.2559,-85.514
1049.0,2.0,2.0,1063,7,0,NC,Hickory,35.6616,-81.3703
1116.0,1.0,1.0,837,7,1,TX,Irving,32.8891,-96.9428
1877.0,2.0,2.0,1220,4,1,TX,Irving,32.8891,-96.9428
1025.0,1.0,1.0,830,1,0,GA,Atlanta,33.7496,-84.5494
1245.0,2.0,2.0,1039,9,1,NE,Elkhorn,41.2715,-96.2423
750.0,1.0,1.0,502,1,0,CA,Marysville,39.2154,-121.4633
1360.0,1.0,1.0,767,4,0,CA,Sacramento,38.5861,-121.377
687.0,2.0,1.0,850,1,1,KY,Louisville,38.1572,-85.7846
2075.0,2.0,1.0,1020,2,1,VA,Mc Lean,38.9528,-77.2351
687.0,2.0,1.0,850,1,1,KY,Louisville,38.1572,-85.7846
1040.0,1.0,1.0,842,1,0,FL,Tampa,28.1164,-82.3628
1302.0,1.0,1.0,765,7,1,VA,Lorton,38.6901,-77.2065
809.0,2.0,2.0,1065,4,0,KY,Saint Matthews,38.2628,-85.661
779.0,2.0,2.0,1065,4,0,KY,Saint Matthews,38.2628,-85.661
1525.0,1.0,1.0,681,4,0,CA,Sacramento,38.6694,-121.5255
779.0,2.0,2.0,1065,4,0,KY,Saint Matthews,38.2628,-85.661
809.0,2.0,2.0,1065,4,1,KY,Saint Matthews,38.2628,-85.661
1650.0,2.0,2.0,1215,1,0,NC,Wilmington,34.2817,-77.8247
1740.0,2.0,2.0,1206,1,0,NC,Wilmington,34.2817,-77.8247
1271.0,2.0,2.0,980,3,1,VA,Henrico,37.6202,-77.6128
1370.0,2.0,2.0,1222,12,1,GA,Atlanta,33.7927,-84.3234
1612.0,2.0,2.0,1533,1,0,FL,Tampa,28.1164,-82.3628
2005.0,2.0,2.0,1107,6,0,GA,Atlanta,33.7923,-84.4479
1130.0,1.0,1.0,732,8,1,AZ,Peoria,33.5696,-112.2476
991.0,1.0,1.0,1000,8,1,GA,Atlanta,33.6374,-84.4309
745.0,3.0,1.0,985,4,1,MT,Helena,46.627,-112.0096
1472.0,1.0,1.0,691,12,1,VA,Richmond,37.5922,-77.498
1995.0,3.0,2.0,1480,3,0,FL,Tampa,28.0302,-82.3657
2165.0,2.0,1.0,1068,3,0,VA,Falls Church,38.8653,-77.1933
2360.0,2.0,2.0,1199,4,0,VA,Falls Church,38.8653,-77.1933
1100.0,2.0,2.0,1100,2,0,FL,Tampa,28.0302,-82.3657
1366.0,2.0,2.0,1117,2,0,FL,Tampa,28.0302,-82.3657
1605.0,2.0,2.0,1075,3,0,TX,Frisco,33.1523,-96.8499
680.0,1.0,1.0,778,7,1,AZ,Goodyear,33.4373,-112.3818
847.0,2.0,1.0,800,5,1,MT,Great Falls,47.4759,-111.2608
899.0,2.0,1.0,430,3,0,KY,Louisville,38.2528,-85.7516
1228.0,2.0,2.0,1070,9,1,AZ,Goodyear,33.4373,-112.3818
979.0,1.0,1.0,625,13,1,VA,Henrico,37.6249,-77.4948
1250.0,3.0,2.0,1200,6,0,FL,Tampa,28.0302,-82.3657
600.0,2.0,1.5,920,4,1,NC,Spring Lake,35.1759,-78.9754
1249.0,3.0,2.5,1019,13,1,VA,Henrico,37.6249,-77.4948
1479.0,2.0,2.0,1187,7,0,FL,Tampa,28.0297,-82.6078
1605.0,1.0,1.0,839,14,1,VA,Falls Church,38.8502,-77.1452
1609.0,2.0,2.0,1366,1,0,GA,Atlanta,33.8689,-84.4279
1349.0,2.0,2.0,1216,9,1,FL,Tampa,28.0297,-82.6078
2160.0,1.0,1.0,700,2,0,CA,San Diego,33.0215,-117.1012
1179.0,1.0,1.0,669,9,0,FL,Tampa,28.0297,-82.6078
1229.0,3.0,2.0,1176,4,0,VA,Richmond,37.6249,-77.4948
1173.0,2.0,2.0,1115,3,1,NC,Southern Pines,35.1746,-79.3885
2545.0,2.0,2.0,1317,6,0,CA,San Diego,32.8944,-117.201
1567.0,1.0,1.0,960,2,1,VA,Falls Church,38.8502,-77.1452
1820.0,2.0,1.0,870,1,0,VA,Fairfax,38.8788,-77.3885
835.0,2.0,1.0,756,6,1,AZ,Avondale,33.4305,-112.3454
1589.0,2.0,2.0,1187,6,0,FL,Tampa,28.0569,-82.6059
840.0,1.0,1.0,660,6,1,AZ,Avondale,33.4305,-112.3454
1715.0,2.0,2.0,1234,3,0,GA,Atlanta,33.7848,-84.3922
2225.0,2.0,2.0,1000,3,1,CA,San Diego,32.9669,-117.1218
1642.0,1.0,1.0,749,10,1,VA,Fairfax,38.8788,-77.3885
1819.0,2.0,2.0,1217,6,0,GA,Atlanta,33.7927,-84.3234
1475.0,3.0,2.0,1323,6,1,AZ,Glendale,33.654,-112.1701
1215.0,1.0,1.0,722,0,1,TX,Flower Mound,33.0334,-97.0677
1641.0,1.0,1.0,773,2,0,GA,Atlanta,33.7927,-84.3234
2455.0,3.0,2.0,1195,6,0,CA,San Diego,33.0215,-117.1012
1701.0,1.0,1.0,671,14,1,VA,Fairfax,38.8557,-77.2601
